,artist_name,track_name,track_id,popularity,explicit,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
439,Jorge Cardoso,24 Piezas sudamericanas : Milonga,59PAbLmnMUrxo4ev3fvxxx,8,False,0.99,0.374,288013,0.0472,0.919,2,0.0839,-28.773,0,0.0471,108.357,4,0.25
440,Boogaloo Joe Jones,6:30 Blues,2f4exgncVTSFDpdIl6ADuQ,0,False,0.762,0.654,383133,0.534,0.931,1,0.183,-14.724,1,0.0328,113.127,4,0.814
441,Gary Moore,Still Got The Blues,5rpo9tGeFdtPSQtE5bbPDL,43,False,0.164,0.191,372467,0.615,0.000172,9,0.0627,-6.274,0,0.0369,165.464,3,0.301
442,Albert King,Laundromat Blues,0zFgj6fM2MHNTcTyA8LgjO,0,False,0.454,0.466,186253,0.372,0.00913,3,0.0923,-13.183,1,0.084,200.345,3,0.57
443,Gordon Giltrap,G&T Blues,4gENvIXuCIYIrkaOXZAs7s,0,False,0.602,0.59,284013,0.4,0.879,9,0.165,-10.106,1,0.0366,125.926,3,0.454
444,Herbert,The Audience,72AfeJaPXRkF4EDoTMKsL3,0,False,0.177,0.797,375973,0.682,0.000502,0,0.166,-9.855,0,0.0479,120.994,4,0.882
445,Zwanie Jonson,my little proud bird,35f8rQsW03PTPU1sazXWcC,0,False,0.866,0.585,348173,0.591,0.877,5,0.102,-8.258,1,0.0313,93.681,4,0.459
446,n* grandjean,Love Rocks (Jazzbox Remix),043qBecr0L8QKU7RVG9JZk,0,False,0.0926,0.826,323933,0.565,0.0224,1,0.328,-13.162,1,0.0758,117.001,4,0.568
447,Mason Jennings,Stars Shine Quietly,2Ua0rEJAxGgqAOBNceAa80,0,False,0.849,0.862,229627,0.224,0.488,8,0.212,-13.004,1,0.041,115.964,4,0.114
448,Tunng,Hustle,5nDYaDVTKp1SYW3sgFrdO1,17,False,0.579,0.687,268293,0.663,0.136,2,0.0287,-7.236,1,0.0603,90.008,4,0.925
449,Robin Thicke,Lost Without U,1atQRDIxhLBudv23X8aWPg,6,False,0.226,0.664,254147,0.351,2.38e-06,0,0.106,-12.136,1,0.118,113.204,5,0.816
450,Sonny Landreth,Taylor's Rock,491xdvPTHIpUNNRLYudLmt,0,False,0.0272,0.453,237680,0.835,0.912,4,0.204,-8.159,1,0.252,164.944,4,0.605
451,The Allman Brothers Band,Statesboro Blues,104d0c63yefeLCcN1t3WDo,6,False,0.451,0.471,246533,0.674,0.23,0,0.322,-9.967,1,0.048,130.142,4,0.776
452,Laurence Juber,Blues With A Capitol B,251EBnu3bn7mnL5l89IkZt,23,False,0.87,0.546,245667,0.044,0.771,2,0.103,-17.623,0,0.0483,102.607,1,0.326
453,Martin Carthy,Barrack Street Stroll,1s3VsRNToUDqHJj9uRdUoF,0,False,0.848,0.583,182947,0.841,0.889,9,0.683,-6.154,1,0.0337,125.983,4,0.918
454,Andrei Krylov,It's Hard With Your Knife in My Heart,0djIMGocGjjJ7epxvIfh5b,17,False,0.961,0.57,305770,0.165,0.895,9,0.176,-19.866,0,0.0413,145.702,3,0.453
455,Richie Havens,Here Comes The Sun,0thIeLWfmf1JPJ4USTTxvV,0,False,0.805,0.7,227800,0.604,0.265,2,0.507,-13.312,1,0.0304,127.973,4,0.721
456,Xavier Rudd,Follow The Sun,2T8lDqEq4aBK04fM0YgspN,0,False,0.532,0.613,255493,0.391,2.63e-05,0,0.109,-10.749,1,0.0385,123.985,4,0.218
457,Ingrid Michaelson,You and I,4oeRfmp9XpKWym6YD1WvBP,64,False,0.92,0.697,148707,0.298,0.0,0,0.0874,-7.635,1,0.0551,134.216,4,0.509
458,J.J. Cale,Call Me The Breeze,0D4JiHE8NkSQa5ZdZkYYLw,3,False,0.748,0.815,157617,0.415,0.012,11,0.0943,-15.573,1,0.0384,91.539,4,0.817
459,"Oscar Brown, Jr.",Brother Where Are You - Matthew Herbert Remix,2ggKiP8TqJlnf5vAnIR6qo,0,False,0.86,0.762,243493,0.412,1.76e-05,3,0.391,-12.473,0,0.088,99.188,4,0.69
460,Kat Edmonson,Summertime,7hPTKT0j7mEn9lBKerFtit,50,False,0.812,0.479,312293,0.249,0.0162,3,0.091,-12.539,0,0.0311,112.632,3,0.0763
461,Terry Reid,Dean,02S3bKFXu6Ow0bmJdmEQlr,40,False,0.422,0.631,285507,0.635,0.00112,4,0.163,-13.902,1,0.0602,163.275,4,0.916
462,Kacey Musgraves,Step Off,0iWw0HvtentmZ4evnlX4iH,0,False,0.338,0.675,182680,0.512,3.9e-06,11,0.155,-8.407,1,0.0311,154.864,4,0.454
463,Greg Adams,Smooth Operator,1pnJBoCwtgpSPH0IorXTuU,11,False,0.714,0.747,227333,0.362,0.893,5,0.0632,-17.834,0,0.0361,111.043,4,0.742
464,Joe Sample,Night Flight,0UKjTjqgGQHzWbBjYFd44f,29,False,0.333,0.584,307240,0.381,0.879,5,0.0919,-15.627,0,0.0457,88.697,4,0.623
465,Stevie Ray Vaughan,Little Wing,4W3ZWo09wpfBgHLmx36Kny,0,False,0.403,0.485,407533,0.402,0.691,3,0.125,-13.57,0,0.0374,114.855,4,0.52
466,ME & her,Lost - Original Mix,1zpeh2mm3HOE4d9X6J0gr4,0,False,0.234,0.722,467445,0.317,0.877,4,0.122,-13.351,0,0.0383,123.018,4,0.214
467,Julie London,Fly Me To The Moon (In Other Words),26B30mFHpUR6jRstzoTKg5,1,False,0.75,0.412,161048,0.575,0.0,5,0.137,-8.432,1,0.0334,85.614,4,0.618
468,J.J. Cale,After Midnight,1rIxqd83G5QIj3A7McdaYv,46,False,0.234,0.662,140960,0.304,0.341,2,0.1,-19.489,1,0.0336,97.473,4,0.489
469,Gare Du Nord,Somethin' In My Mouth (Sex 'n' Jazz 1),5SI82FAJ7S7v7ehzrTixa7,27,False,0.198,0.769,228573,0.45,0.00745,0,0.24,-9.587,1,0.039,119.969,4,0.534
470,Bob Dylan,Shelter from the Storm,3y4Uza6K58JXQ7RYya8ZI5,62,False,0.413,0.486,301133,0.241,3.51e-05,4,0.0928,-17.337,1,0.0366,106.574,4,0.614
471,The Beatles,Come Together - Remastered 2015,7iABnSNZciNepqGtjMQxxd,5,False,0.0601,0.559,258693,0.343,0.138,9,0.1,-13.072,0,0.0424,164.53,4,0.183
472,Rosana,A fuego lento,3JCZt1TlK9M7yqOIx3AZUd,53,False,0.513,0.673,220547,0.869,0.0,10,0.157,-4.566,1,0.0975,119.106,4,0.728
473,Chucho Valdés e Irakere,Boliviana,543wudVscbw2tDZ340VwJA,1,False,0.159,0.492,385959,0.48,0.265,8,0.0435,-11.303,1,0.0331,152.756,4,0.969
474,Dinah Washington,Mad About The Boy,15VvVzNAne1ndguY5Rh8ji,4,False,0.783,0.391,165653,0.371,0.000158,5,0.137,-8.593,0,0.0299,107.814,3,0.253
475,Claptone,No Eyes (Radio Edit),6zutgObWlxx1A95cjAYGwB,12,False,0.0289,0.93,204992,0.483,0.00244,3,0.103,-9.925,1,0.0411,120.022,4,0.57
476,Bob Moses,Tearing Me Up,72AfoN1wsvI9aGsR1WaRxD,3,False,0.172,0.705,470093,0.403,0.00201,0,0.615,-9.7,1,0.0438,114.992,4,0.155
477,Dillon Francis,Coming Over,6m3ZWIXhjoV76syT1j2oE9,61,False,0.227,0.631,178333,0.661,1.43e-06,5,0.166,-5.5,0,0.0999,174.031,4,0.698
478,The Project,"Ready or Not (Eenie, Meanie, Minie Moe)",2WyZzfgwlngLWuNSDgYAqw,0,False,0.96,0.406,228973,0.121,2.46e-06,2,0.0938,-14.713,1,0.0402,140.155,4,0.15
479,Toco,Bom Motivo,0XdhwShrfjvtaaU1QIhpPe,35,False,0.642,0.7,230121,0.8,0.00206,7,0.118,-8.145,1,0.0627,88.032,4,0.711
480,Eurythmics,I Saved The World Today - Remastered Version,0GLXgCKh1O4YVvigbnRA5B,44,False,0.0931,0.552,293067,0.661,1.86e-06,5,0.0995,-6.558,1,0.031,117.807,4,0.272
481,Syreeta,To Know You Is To Love You,4woapQIsPezONcF1YsIUSo,1,False,0.507,0.553,363013,0.67,0.000458,7,0.12,-8.494,0,0.0743,116.397,4,0.645
482,London Grammar,Hey Now,6LmhUHcxKbESf0b1MRjvlB,26,False,0.467,0.645,207160,0.272,0.146,5,0.104,-13.156,1,0.0348,120.034,4,0.0389
483,Smoove,Beggarman,4XVIrJULII5rCqkG9IvyJi,0,False,0.188,0.762,266533,0.822,0.00653,10,0.0695,-4.708,0,0.0697,120.008,4,0.606
484,R. Kelly,Bump n' Grind,0DBIL8arX0Zo6eAuxNIpik,61,False,0.0984,0.621,256133,0.481,0.0,11,0.241,-8.016,1,0.0371,65.004,4,0.679
485,Harold Faltermeyer,Axel F,4QGYzN1eTPaQOaP3hMUUBi,38,False,0.00491,0.79,177600,0.392,0.926,1,0.0947,-20.091,1,0.284,119.99,4,0.492
486,Foreigner,I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,77,False,0.193,0.477,304787,0.471,1.76e-06,6,0.131,-10.036,1,0.0277,81.204,4,0.423
487,Dion,The Wanderer,4EoUALVwY4i7U6uKRhk8hr,60,False,0.823,0.605,163627,0.544,0.00579,2,0.338,-11.37,1,0.0682,115.779,4,0.797
488,CHIC,I'll Be There (feat. Nile Rodgers) - Single Version,6xKmaLfne8mU7DYcqvCtSB,43,False,0.13,0.855,217849,0.826,3.48e-06,0,0.0782,-3.882,1,0.0798,125.013,4,0.798
489,Selah Sue,Alone,1l9aqpdEIkXwLSwIJR47XA,43,False,0.0209,0.778,206281,0.721,5.84e-05,1,0.0594,-5.787,1,0.065,100.012,4,0.714
490,Sam Sparro,Happiness,1KcNBz53xkIC5q6h0uzM7H,28,False,0.16,0.748,185227,0.935,0.00215,0,0.159,-5.009,0,0.0573,120.007,4,0.834
491,Crowded House,Fall At Your Feet,3n7zpzU7C4Ik7U84a4Jj0O,8,False,0.469,0.652,198800,0.378,0.00623,0,0.106,-13.67,0,0.0258,102.507,4,0.558
492,Oliver Cheatham,Get Down Saturday Night,2NHyfIeUIRucBcHhErA3pN,9,False,0.245,0.851,242800,0.576,0.0774,11,0.0607,-12.219,0,0.0606,116.53,4,0.961
493,The Weeknd,Can't Feel My Face,3X38ErFiKgzUxinBlhwuWm,8,False,0.14,0.713,215613,0.766,0.0,9,0.0981,-5.389,0,0.0455,107.984,4,0.547
494,Los Del Rio,Sevilla Tiene Un Color Especial,1x8tjll0oP07qkZWVtm8ap,45,False,0.564,0.617,227667,0.791,0.0,0,0.154,-6.749,1,0.0563,100.088,4,0.498
495,Joan Manuel Serrat,Mediterraneo,7Bewui7KtaMzROeteRitRz,57,False,0.599,0.545,205227,0.59,0.0,9,0.0916,-7.257,0,0.0813,100.835,3,0.583
496,Eelke Kleijn,Mistakes I've Made - Radio Edit,2GNhC1SgCPwlydY8e6MfcI,11,False,0.00181,0.792,210960,0.714,0.000364,7,0.496,-6.414,0,0.0412,120.043,4,0.96
497,This Is I,Come See Me - Rafael Cerato Clapper Darkness Mix,3pt5bjMhGVOoLGCDKEyxU5,0,False,0.00141,0.781,570492,0.542,0.318,6,0.0753,-9.124,1,0.0612,123.018,4,0.273
498,Jiggx,Some Sophisticated Name,27yNVowxaXdN53AniYBwPL,0,False,0.00299,0.906,480005,0.476,0.83,2,0.0651,-14.449,1,0.0935,122.005,4,0.115
499,Thyladomid,The Real Thing - Stimming Remix,3oASPfPZXI9dNZNMmqNwJh,5,False,0.254,0.85,426645,0.524,0.273,1,0.0662,-12.463,1,0.0784,120.996,4,0.548
500,Witness,War (feat. August+Us) - Zwette Remix,2kQ73yin2Ovv6BT5lKToLY,10,False,0.0387,0.693,380331,0.573,0.0767,4,0.107,-11.84,0,0.0374,122.015,4,0.297
501,Karen Souza,Paris,7xQZ4gzn8sxKSRl3yeHSEj,0,False,0.752,0.616,226827,0.234,0.0171,7,0.0969,-13.759,1,0.029,109.935,4,0.292
502,Sofi Tukker,Matadora,4DfPt4wf4CCbETWpuuY5UW,39,False,0.362,0.785,241760,0.673,0.531,7,0.0856,-8.542,1,0.0816,120.017,4,0.443
503,The Kooks,Sweet Emotion - Montmartre Remix,4dlvpusAyx1uuOcyqe165a,1,False,0.202,0.717,267907,0.832,0.000113,10,0.111,-5.664,0,0.147,107.001,4,0.329
504,Mark B.,Vamos a Ponernos Locos,0sVJ8tmeN5qq47H4hAxfLc,38,False,0.0757,0.749,183624,0.875,0.000607,11,0.053,-2.118,0,0.106,128.048,4,0.537
505,Ugly Duckling,A Little Samba,11UuubeQtvewoOJjjFxCvU,1,False,0.066,0.773,200840,0.734,0.0,10,0.266,-5.35,0,0.37,205.545,4,0.634
506,Umami,Sunny - Radio Edit,1HfzAHrRix1ZNmUnVoy3T8,34,False,0.0767,0.941,212460,0.51,0.0696,4,0.0618,-8.561,0,0.0609,124.014,4,0.821
507,PANG!,Walking in the Sun,7GGguiA9LkgFT3BZbzHjwQ,55,False,0.113,0.78,213402,0.417,0.00227,2,0.37,-11.365,1,0.0363,120.042,4,0.283
508,Twin Shadow,To the Top - Live from Spotify SXSW 2015,1AzXodjZX6wTKyA3ecdyUi,13,False,0.646,0.463,277061,0.367,1.68e-06,0,0.612,-10.988,1,0.0409,128.052,4,0.188
509,Celia Cruz,Melao De Cana,428Qg12IuM1ZNE9B94cMxW,0,False,0.575,0.607,175093,0.557,0.000495,0,0.11,-9.743,0,0.0373,140.532,4,0.921
510,Jasmine Thompson,Adore - My Digital Enemy Remix,7l9xL44knMKkNBrWx5SWiT,16,False,0.00479,0.679,311613,0.822,0.0299,9,0.0534,-5.078,0,0.0516,124.001,4,0.626
511,Whilk & Misky,Clap Your Hands,5DT1mQmf61yVXXr6nOkJN3,39,False,0.232,0.823,305532,0.638,0.211,4,0.0961,-11.364,0,0.055,117.984,4,0.382
512,Jai Wolf,Indian Summer,42nkVBjWYVhiijbof5zySm,62,False,0.0246,0.507,248471,0.824,0.0451,6,0.0848,-2.501,1,0.0526,84.992,4,0.0394
513,Nils Hoffmann,Balloons - Radio Edit,7gsBhmfWBTt1SbizSDL1xf,2,False,0.388,0.9,230488,0.397,0.665,8,0.582,-10.234,1,0.0556,128.021,4,0.403
514,Møme,Aloha,6W4wCLNcbjAnrGWe2W8XuG,1,False,0.203,0.554,218400,0.722,6.17e-05,10,0.12,-5.906,0,0.173,100.016,4,0.436
515,Anna of the North,Sway - Chainsmokers Remix,08qjPXZBdEyif5PxU2AY9S,53,False,0.0555,0.673,180571,0.795,0.0111,2,0.117,-6.21,1,0.0309,105.025,4,0.437
516,OIJ,Blinded,11xWlDK4TdFhqad16tO9s7,0,False,0.0951,0.479,211485,0.633,3.31e-06,0,0.0697,-6.018,1,0.0279,96.055,4,0.137
517,Jakubi,Couch Potato,4wFzDwH40XrQL067ETa9wy,51,False,0.251,0.736,195188,0.707,0.0,8,0.411,-4.491,1,0.103,90.078,4,0.58
518,CID,Love Is Blind (feat. GLNNA),1af3k8RVWvaG3hA3t4vPay,33,False,0.0821,0.654,178307,0.869,7.57e-06,11,0.109,-3.585,0,0.03,124.893,4,0.45
519,Jamie Lawson,Cold in Ohio,2iTXSlbwuCQkiyPuKS3qZZ,42,False,0.465,0.61,169327,0.446,1.01e-06,3,0.137,-8.109,1,0.0598,86.007,4,0.239
520,Raphael,Mi gran noche,0csENJioyGcnIChZJymTDE,52,False,0.579,0.645,180867,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868
521,DJane HouseKat,Ass Up - Radio Version,6qdTIVkhwmAHOj8YIw874H,0,False,0.0924,0.72,192153,0.816,0.0,11,0.0984,-4.414,0,0.0324,124.982,4,0.838
522,Prezioso,Let's Talk About a Man - Radio Version,4NiUIfUw5mtQltra4HQfG0,0,False,0.0576,0.783,226240,0.792,0.00306,5,0.0837,-7.403,0,0.03,134.991,4,0.754
523,The Soundlovers,Surrender - Salsa Rmx,0hV1gj0Trv3nayEco1KZul,0,False,0.000426,0.795,250476,0.702,0.809,7,0.0947,-10.34,1,0.0715,133.005,4,0.618
524,84 King Street,"So Many Men, So Little Time - Prezioso & Marvin Radio Edit",6ddeksi33SR5t1CEhN7AXm,0,False,0.0777,0.74,169181,0.894,0.391,6,0.412,-4.375,0,0.037,129.986,4,0.711
525,Lianne La Havas,Ghost,6dB1zvsgnFqFJxeZgHeEhC,24,False,0.922,0.626,223640,0.108,1.22e-06,7,0.11,-15.527,0,0.0329,92.13,4,0.334
526,Alexander Borodin,"Polovtsian Dances From ""Prince Igor""",0PlTjNRzj6MkPfaLHNeZLZ,43,False,0.936,0.225,690307,0.0972,0.618,2,0.0913,-21.852,1,0.0364,103.212,4,0.0794
527,Nancy Wilson,I Wish You Love,7moJWeYfMTr7iWgSHvwF7Y,51,False,0.861,0.659,120133,0.248,0.0,10,0.19,-11.169,0,0.0573,115.118,4,0.647
528,Duffy,Mercy,1zusIxNqJu8i4g6P6hJ2Qa,67,False,0.266,0.793,219920,0.859,0.000356,0,0.133,-3.774,1,0.0332,129.912,4,0.964
529,Tep No,Please Me,6wDgx2NCSLWvhKcHpLc0Xr,33,False,0.156,0.815,293036,0.503,0.0281,6,0.164,-7.342,0,0.172,99.99,4,0.779
530,Bob Dylan,Melancholy Mood,6HlIL5bnkN2RkygeTuIM6K,31,False,0.87,0.647,172013,0.0932,1.47e-05,0,0.118,-21.932,0,0.0443,100.283,4,0.443
531,Julian Winding,Demon Dance,4bBwrEut1VA9zxSWqJyYPa,14,False,0.0019,0.714,361062,0.541,0.857,2,0.0738,-10.062,1,0.0421,113.009,4,0.261
532,Niconé,Liar - Oliver Koletzki Remix,1AfCU9UFNhYqTHcNaftbzE,0,False,0.0314,0.874,409374,0.518,0.14,7,0.0558,-10.919,0,0.114,120.01,4,0.367
533,Billy Idol,White Wedding - Part 1 - 2001- Remaster,4zmx3vEPgRPjRT2CszUsZo,12,False,0.00363,0.634,250760,0.804,0.00499,9,0.347,-6.74,1,0.0329,147.335,4,0.719
534,Tina Turner,What's Love Got to Do with It,4kOfxxnW1ukZdsNbCKY9br,68,False,0.219,0.851,226880,0.406,6.41e-06,1,0.0853,-11.631,1,0.0661,97.84,4,0.792
535,The Police,King Of Pain - Remastered 2003,6dCaDrOopBA82tBGFzp9nd,2,False,0.411,0.536,299040,0.714,0.000187,2,0.0703,-8.865,1,0.0334,124.052,4,0.693
536,Roxette,The Centre of the Heart - 2003 Remaster,3ri7A3fhnfwdWud9dtDWld,30,False,0.00304,0.628,203093,0.898,0.0095,7,0.193,-5.95,1,0.0342,103.062,4,0.724
537,Michael Jackson,Liberian Girl - 2012 Remastered Version,5OoRmdDfAiDztSwrhe7wuE,59,False,0.464,0.749,232800,0.546,0.00191,8,0.126,-7.217,0,0.103,105.232,4,0.454
538,Vangelis,Conquest of Paradise,72spzrvGTuoMfXVP3wxZDQ,44,False,0.663,0.432,284613,0.366,0.686,2,0.102,-12.167,1,0.028,74.03,3,0.155
539,Corey Hart,Sunglasses At Night,1QbQL5m30YNvukitIqAnFG,59,False,0.258,0.686,320573,0.609,0.00015,10,0.113,-11.469,0,0.0444,127.736,4,0.719
540,Huey Lewis & The News,The Power Of Love,2olVm1lHicpveMAo4AUDRB,72,False,0.0964,0.768,234333,0.829,2.92e-05,5,0.097,-5.109,1,0.0313,118.773,4,0.962
541,Starship,Nothing's Gonna Stop Us Now,2vEQ9zBiwbAVXzS2SOxodY,24,False,0.0298,0.643,270333,0.801,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,0.534
542,Brian Eno,America Is Waiting - 2006 Digital Remaster,4Y1fpx0erEPdmj10zS2lDA,25,False,0.0901,0.791,218853,0.954,0.227,4,0.306,-7.308,0,0.1,107.726,4,0.768
543,Frank Sinatra,Fly Me To The Moon,66wg8mmkyOHQwLKHj4ghdi,8,False,0.525,0.67,147147,0.365,0.0,0,0.0575,-10.158,1,0.0564,119.342,4,0.45
544,LANY,ILYSB,3zAJhkFegN8OWgvQCE4z2q,2,False,0.461,0.648,211350,0.578,0.0035,5,0.348,-8.065,1,0.0493,100.012,4,0.361
545,Oz,Si tard,6X7g9ldT9mbtxVrKJSevnf,13,False,0.164,0.76,230320,0.512,0.627,7,0.124,-10.811,1,0.0454,99.984,4,0.389
546,Raury,Cigarette Song,5JtGmRr2iHE9W7GTNzxKx0,29,True,0.0263,0.72,235907,0.509,0.000319,4,0.4,-7.548,0,0.0391,111.992,4,0.481
547,Marian Hill,One Time,4uavDAs2FaZPjbwDdp90fQ,3,False,0.28,0.879,217613,0.234,0.0,9,0.191,-12.293,0,0.352,79.956,4,0.479
548,Tep No,The Last Ones Standing,4X6wMQec2NHdBhEGUwqUFV,51,False,0.356,0.755,208386,0.724,0.00324,3,0.0742,-5.97,1,0.0458,110.946,4,0.505
549,Delta Venus,Vuelo,5vgOlYu6xBFqkmAE4l6n0x,0,False,0.19,0.431,245547,0.777,0.105,4,0.181,-6.389,0,0.0361,170.92,4,0.495
550,Natalia Lafourcade,Hasta la Raíz,73mHMjEAnw4UgF1MkVVlR4,56,False,0.21,0.583,221800,0.678,0.000422,3,0.165,-7.082,1,0.0375,153.015,3,0.564
551,Bette Midler,Mr. Sandman,2cGpomwdw4PZdewvXnIlqm,26,False,0.84,0.742,145907,0.554,0.0,4,0.0991,-6.563,1,0.0296,118.044,4,0.684
552,James Bay,When We Were On Fire,5XeBjeIcd2LMRrIXD4rnkr,0,False,0.393,0.8,239707,0.424,0.0,7,0.0923,-8.409,0,0.0426,115.954,4,0.635
553,Max Frost,White Lies,6sS0cYdBJCjTW9pgitwsCk,48,False,0.153,0.695,177835,0.878,0.0,1,0.0764,-3.429,0,0.0441,162.898,4,0.969
554,James Bay,Sparks,61EKTMo1c4ax0Rxd8WH6j8,3,False,0.016,0.694,185867,0.573,0.0,10,0.0498,-7.105,1,0.0329,105.948,4,0.378
555,Lincoln Jesser,We'll Be Fine,1yzur8Gbqo0UHtfvgeWSGm,0,False,3.42e-05,0.521,219124,0.942,0.389,7,0.131,-2.693,1,0.0368,97.006,4,0.139
556,Arctic Monkeys,Do I Wanna Know?,3jfr0TF6DQcOLat8gGn7E2,16,False,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405
557,Dire Straits,Money for Nothing,4yqtwO7MQIIXqoiRBPHAgR,62,False,0.0491,0.667,506400,0.655,0.000894,2,0.0641,-9.339,0,0.0367,134.212,4,0.657
558,Rudimental,Feel the Love,0nypsuS2jtogLaJDcRQ4Ya,51,False,0.0026,0.389,245187,0.706,0.000182,1,0.686,-6.849,1,0.0593,179.911,4,0.238
559,Lynyrd Skynyrd,Free Bird,4e6kP7g8MUCqHcld1yeHYA,3,False,0.00829,0.196,550067,0.841,0.00319,5,0.0571,-7.357,1,0.0579,150.44,4,0.33
560,Lissie,Mother,17juqTWuH9wt1WHJZm3g0E,40,False,0.275,0.372,241320,0.282,9.81e-05,4,0.111,-7.251,0,0.0325,114.601,4,0.183
561,Tim McMorris,Give Our Dreams Their Wings to Fly,65uKe3JQgFVRz3mVs4vJLg,33,False,0.00841,0.659,166500,0.707,0.0,11,0.046,-5.595,1,0.0546,94.983,4,0.837
562,Tim McMorris,Life Is Beautiful,1EW4h99weO0iXZgjrSyDBi,40,False,0.0814,0.603,138333,0.661,0.0,2,0.159,-5.054,1,0.0431,180.049,4,0.75
563,Mr Black El Presidente,El Serrucho,3G0A071AKOi2877n9zTjXZ,1,False,0.0327,0.874,199424,0.97,0.0,7,0.355,-5.443,0,0.134,116.002,4,0.763
564,Ben Howard,The Wolves,3gqP2hxwgi6mb8FhtEe4zU,4,False,0.312,0.496,309347,0.531,0.00901,0,0.113,-9.889,0,0.0325,119.159,4,0.507
565,Mariah Carey,Without You,4Wa1RaWDE46ps6cwSSzR6A,1,False,0.384,0.576,214147,0.525,1.11e-06,6,0.0703,-8.527,1,0.0316,122.122,4,0.15
566,UB40,Can't Help Falling In Love - Remastered,6Rg5KNLSrpkrTBMa5wy4Vo,39,False,0.044,0.64,208467,0.814,0.00296,2,0.116,-9.815,1,0.0384,172.452,4,0.82
567,Chris Isaak,Wicked Game - Remastered,5l91KHr9uF8wdSdtRoZba8,63,False,0.743,0.664,286880,0.553,0.00978,9,0.0838,-7.723,1,0.0264,112.52,4,0.287
568,Depeche Mode,Enjoy the Silence,0ULPav7qqKTHn7vgi9v42k,58,False,0.0839,0.646,253587,0.763,6.12e-05,0,0.0944,-8.046,0,0.0273,112.931,4,0.736
569,Journey,Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,74,False,0.25,0.491,248907,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,4,0.472
570,Fugees,Ready or Not,4tAxKVWdzJFVasYFfAQU8G,48,True,0.226,0.549,227000,0.528,0.0,10,0.0952,-9.355,0,0.468,89.562,4,0.525
571,Shania Twain,Man! I Feel Like A Woman! - Live,4OgfZP9AdLYa3cUBjyjCCk,0,False,0.00172,0.553,256933,0.956,0.0,10,0.935,-3.487,1,0.0585,125.554,4,0.575
572,Hevia,Busindre Reel,7BWb7j3eE1kYOSDQwevZex,36,False,0.00345,0.49,273427,0.82,0.624,0,0.13,-9.342,0,0.0514,108.01,4,0.247
573,Handsome Ghost,We Won't Sleep,7wS1dNyXV8kRjTZm5wiHOs,0,False,0.102,0.642,184387,0.511,0.0,2,0.162,-8.233,0,0.0482,89.852,4,0.476
574,Redfoo,Juicy Wiggle,2pOu18MYoZcq1FioMW8pUS,1,False,0.142,0.732,231562,0.963,3.79e-05,0,0.0942,-3.072,1,0.0593,128.035,4,0.735
575,Los Barrankillos,Vuelve a Creer en Mí,2w9bI5nd7w4qHVInVbEUBk,5,False,0.00304,0.72,227182,0.803,2.24e-06,4,0.107,-7.518,0,0.0283,140.006,4,0.936
576,Zenet,Toda una Vida,2a6wqRa7MFDRj9Bifj1Mb7,35,False,0.833,0.666,165867,0.489,2.65e-05,0,0.0974,-8.537,1,0.0598,132.142,4,0.567
577,Wiz Khalifa,Go Hard or Go Home,4IXiFMhtXEbSEG8UoAeTwD,60,False,0.00293,0.651,232773,0.741,1.2e-05,4,0.217,-5.067,0,0.0408,168.02,4,0.386
578,Slaptop,Sunrise,0n0p8VGjFfQSXnCKUMPCWU,18,False,0.0209,0.842,214762,0.71,0.00276,7,0.1,-5.876,0,0.0679,126.017,4,0.743
579,Bruce Springsteen,I'm On Fire,3PzsbWSQdLCKDLxn7YZfkM,73,False,0.589,0.62,155880,0.446,0.0299,1,0.0727,-14.451,0,0.0347,88.591,4,0.868
580,Lustra,Scotty Doesn't Know,1LkoYGxmYpO6QSEvY5C0Zl,66,False,0.000449,0.317,175200,0.887,9.23e-06,0,0.363,-4.525,1,0.0472,174.009,4,0.544
581,Coti,Días,7C0CfrQQEKf8vkWb2t9ocj,0,False,0.0105,0.576,251373,0.841,0.000694,7,0.0972,-5.395,1,0.0308,127.003,4,0.613
582,Coti,Pequeña Lucha,1ff5byS1fvADeHxtTvy6be,0,False,0.00447,0.468,238867,0.842,4.04e-05,5,0.116,-5.283,1,0.0354,145.915,4,0.644
583,Big Yamo,Entre la playa ella y yo (feat. Vato 18k),3MsBoeDRaIP2PCbVAW1FNw,40,False,0.45,0.812,186410,0.849,0.0,8,0.348,-3.125,1,0.128,169.982,4,0.971
584,Sarayma,Entre Tus Brazos,0y25T75SXV1rtiL6FfRUeS,29,False,0.837,0.783,224568,0.748,0.0,0,0.189,-6.721,1,0.115,143.024,4,0.838
585,Sarayma,Amaneció,67UOV3segnq2jizBq7shz8,29,False,0.308,0.788,249374,0.594,0.0,6,0.139,-6.221,0,0.0474,145.911,4,0.944
